Title,Description,Date,URL
,"Навчайся, розвивайся, перемагай! Вступай до Національної академії Сухопутних військ імені гетьмана Петра Сагайдачного Збройних Сил України!","3 липень, 07:31  Новини",https://www.volynpost.com/news/241527-nacionalna-akademiia-suhoputnyh-vijsk-zaproshuie-vstupnykiv
,"Для 33 військовослужбовців із Володимир-Волинської міської територіальної громади, які загинули під час виконання бойових завдань із захисту територіа","3 липень, 06:27  Новини",https://www.volynpost.com/news/241525-u-misti-na-volyni-dlia-33-bijciv-posmertno-prysvoily-status-pochesnogo-gromadianyna-gromady
,У Центральному парку культури і відпочинку імені Лесі Українки в Луцьку встановлять вуличний душ.,"3 липень, 05:28  Новини",https://www.volynpost.com/news/241518-u-centralnomu-parku-lucka-vstanovliat-vulychnyj-dush
,"Документи про надсилання в Україну 24-х винищувачів F-16 підписано, повідомила міністерка оборони Нідерландів Кайса Оллонгрен. За її словами, ці літак","3 липень, 03:41  Новини",https://www.volynpost.com/news/241526-niderlandy-pidpysaly-dokumenty-na-vidpravku-v-ukrainu-pershyh-f-16
,"Яскравий мурал – справжня окраса невеличкого села Бобли, що на Турійщині. Намалювала його Тетяна Кузнєцова. Місце, де живе художниця, видають малюнки","3 липень, 02:17  Новини",https://www.volynpost.com/news/241523-volynianka-namalyuvala-mural-ta-rozmalyuvala-hatu-u-ridnomu-seli-video
,Більше 3 тисяч ув'язнених вже були умовно-достроково звільнені в обмін на мобілізацію. Ще близько 27 тисяч можуть мати право служити у Збройних сил Ук,"3 липень, 01:15  Новини",https://www.volynpost.com/news/241519-v-ukraini-pravo-mobilizuvatysia-do-zsu-mozhut-27-tysiach-uviaznenyh
,Сьогодні відзначає день народження начальник відділу інформаційної роботи Луцької міської ради Зоя Балюк.,"3 липень, 00:00  Новини",https://www.volynpost.com/news/241515-3-lypnia-na-volyni-gortayuchy-kalendar
,"Сполучені Штати Америки нададуть Україні ракети для систем ППО в рамках нового пакету військової допомоги на 2,3 млрд доларів у прискореному режимі.","2 липень, 23:36  Новини",https://www.volynpost.com/news/241524-ssha-nadadut-ukraini-rakety-dlia-ppo-u-pryskorenomu-rezhymi
,"На Волині завершилася основна сесія Національного мультипредметного тестування. На НМТ зареєструвалися майже 11 тисяч учасників, з яких кожен п'ятий —","2 липень, 22:55  Новини",https://www.volynpost.com/news/241520-na-volyni-zavershylasia-osnovna-sesiia-nmt-skilky-uchasnykiv-novacii-ta-problemy-video
,"На жаль, Ковельська громада знову втратила захисника.","2 липень, 22:14  Новини",https://www.volynpost.com/news/241522-pishov-z-zhyttia-voin-z-volyni-dmytro-romanovskyj
,"У Луцьку патрульні склали адмінматеріали на водія, який скоїв правопорушення та ще й виявився нетверезим.","2 липень, 21:33  Новини",https://www.volynpost.com/news/241517-proihav-na-chervone-u-lucku-pianyj-vodij-spalyvsia-na-porushenni-pdr
,"У Луцьку поліцейські затримали наркозакладчика, який декілька місяців тому був засуджений до умовного терміну за збут наркотиків.","2 липень, 20:35  Новини",https://www.volynpost.com/news/241516-u-lucku-zlovyly-narkozakladchyka-recydyvista-foto
,Волинський обласний центр з гідрометеорології опублікував прогноз погоди на 3 липня,"2 липень, 20:00  Новини",https://www.volynpost.com/news/241499-pogoda-v-lucku-ta-volynskij-oblasti-na-zavtra-3-lypnia
,"Кремль активно шукає живу силу, аби поповнити безпрецедентні втрати свого м’яса в Україні","2 липень, 19:00  Новини",https://www.volynpost.com/news/241501-rosiiany-verbuyut-pidlitkiv-na-vijnu-proty-ukrainy-sprotyv
,Фіналістами військової тактичної гри стали батальйон Луцького району і Луцький батальйон із 100-ї окремої механізованої бригади,"2 липень, 18:37  Новини",https://www.volynpost.com/news/241502-lucki-bataljony-peremogly-u-masshtabnij-vijskovij-taktychnij-gri
,За матеріалами ДБР судитимуть кіберзлочинця з Вінниці за викрадення даних з банківських карток іноземців,"2 липень, 18:15  Новини",https://www.volynpost.com/news/241504-v-ukraini-zlovyly-hakera-iakyj-obchyschav-bankivski-rahunky-u-ssha-i-kanadi
,"Поліцейські оголосили підозру порушнику, який скоїв наругу над могилами у Луцькому районі","2 липень, 17:54  Новини",https://www.volynpost.com/news/241514-naruga-nad-mogylamy-u-luckomu-rajoni-ie-pidozryuvanyj
,"На Волині правоохоронці повідомили про підозру п’ятьом членам організованої групи, які заподіяли збитки державі на понад 4 мільйони гривень","2 липень, 17:10  Новини",https://www.volynpost.com/news/241512-na-volyni-vykryly-bandu-iaka-nezakonno-rizala-lis-na-miljony-gryven
,Завдяки доказовій базі СБУ до тюремного ув’язнення засуджено ватажка окупаційної адміністрації рф на тимчасово захопленій Луганщині Леоніда Пасічника,"2 липень, 16:53  Новини",https://www.volynpost.com/news/241509-vatazhok-lnr-otrymav-12-rokiv-tyurmy
,Трагедія сталася неподалік села Золотолин.,"2 липень, 16:40  Новини",https://www.volynpost.com/news/241511-blyskavka-vbyla-63-richnogo-cholovika-na-rivnenschyni
,Чотирьох молодиків зупинили у горах Закарпаття прикордонники Чопського загону. Свою появу поблизу кордону чоловіки пояснювали пристрастю до гір,"2 липень, 16:33  Новини",https://www.volynpost.com/news/241510-rosiianyn-iz-lucka-buv-shyrmoyu-dlia-uhyliantiv
,У мережі опублікували відео з нашоломної GoPro камери дівчини-штурмовика із Третьої бригади. Події відбуваються на Харківщині,"2 липень, 16:18  Новини",https://www.volynpost.com/news/241508-vrazhayuchi-kadry-bij-divchyny-shturmovyka-na-harkivschyni
,Що йому на це сказав український президент – він не відповів.,"2 липень, 16:00  Новини",https://www.volynpost.com/news/241507-orban-zaproponuvav-zelenskomu-prypynyty-vogon-a-vzhe-potim-govoryty-pro-myr
,"Зустріч, яка відбулася в неділю, 30 червня, відвідала понад сотня людей.","2 липень, 15:40  Новини",https://www.volynpost.com/news/241506-luck-vidvidav-geroj-ukrainy-legendarnyj-lotchyk-vadym-voroshylov
,Горохівська територіальна громада на Волині хоче встановити Національний рекорд України в номінації «Найбільш читаюча громада»,"2 липень, 15:21  Новини",https://www.volynpost.com/news/241505-u-misti-na-volyni-hochut-vstanovyty-chytackyj-rekord-ukrainy
,Під час негоди у Центральному парку культури і відпочинку імені Лесі Українки у Луцьку вітер повалив 35-річний ясен,"2 липень, 15:03  Новини",https://www.volynpost.com/news/241503-negoda-povalyla-derevo-u-centralnomu-parku-lucka
,"Житель Вінниччини, який передав ворогу інформацію про об’єкти критичної інфраструктури, отримав 15 років за ґратами","2 липень, 14:44  Новини",https://www.volynpost.com/news/241500-cina-zrady--3-tys-grn-i-15-rokiv-tyurmy-zasudyly-zhytelia-vinnychchyny
,"Станом на початок липня 2024 року 71 вулиця на Волині, яка підлягає перейменуванню у рамках закону про декомунізацію, ще не змінила назву","2 липень, 14:25  Новини",https://www.volynpost.com/news/241498-na-volyni-treba-dekomunizuvaty-sche-ponad-70-vulyc
,"Казахський опозиційний журналіст Айдос Садиков, на якого скоїли замах у Києві, помер у лікарні","2 липень, 14:07  Новини",https://www.volynpost.com/news/241495-u-reanimacii-pomer-kazahskyj-zhurnalist-iakogo-namagalysia-vbyty-v-kyievi
,Двох чоловіків помістив в обладнану нішу.,"2 липень, 13:50  Новини",https://www.volynpost.com/news/241496-zhytel-zakarpattia-zashyv-u-mikroavtobus-dvoh-pasazhyriv-i-20-tysiach-pachok-sygaret
,"На автомобільній трасі у Луцькому районі сьогодні, 2 липня, трапилася дорожньо-транспортна пригода за участю двох вантажівок","2 липень, 13:29  Новини",https://www.volynpost.com/news/241497-poblyzu-lucka-zitknulysia-dvi-vantazhivky
,"Це унікальна можливість для цивільних лучан отримати необхідні знання та навички, які можуть стати вирішальними у складні часи.","2 липень, 13:20  Новини",https://www.volynpost.com/news/241493-bojovi-oficery-brygady-boguna-provedut-na-volyni-bezkoshtovnyj-3-dennyj-vyshkil-u-tnc-ternove-pole
,"На Волині створять мандрівну карту для незрячих, яка відтворюватиме туристичний маршрут ""Via Regia""","2 липень, 13:07  Новини",https://www.volynpost.com/news/241494-mandrivnu-kartu-dlia-nezriachyh-stvoriat-na-volyni
,В Астані відбудеться у засіданні Ради глав країн-членів Шанхайської організації співробітництва.,"2 липень, 12:50  Новини",https://www.volynpost.com/news/241492-si-czynpin-zustrinetsia-u-kazahstani-z-putinym
,"На Херсонщині через російську агресію постраждали цивільні, пошкоджено медичний та навчальні заклади, знищено 50 гектарів врожаю пшениці.","2 липень, 12:39  Новини",https://www.volynpost.com/news/241491-obstrily-hersonschyny-policiia-pokazala-motoroshni-foto
,"На Волині судитимуть членів злочинної організації, в яких вилучили понад вісім кілограмів психотропів","2 липень, 12:20  Новини",https://www.volynpost.com/news/241490-pered-sudom-na-volyni-postanut-chleny-masshtabnoi-narkobandy
,Переваги відпочинку на п'яти топових курортах Болгарії з автобусними турами.,"2 липень, 12:03  Новини",https://www.volynpost.com/news/241485-avtobusom-v-bolgariyu-z-onlajn-turagenciieyu-aneks-tur-dostupni-kurorty
,Бронзовий перстень знайдений під час обробітку земельної ділянки між селами Туровичі та Миляновичі.,"2 липень, 11:50  Новини",https://www.volynpost.com/news/241489-na-volyni-u-poli-znajshly-davnoruskyj-bronzovyj-persten
,"Служба безпеки нейтралізувала агентурну групу фсб, яка діяла в Одесі. До складу ворожого осередку входило двоє військових та їхня спільниця","2 липень, 11:33  Новини",https://www.volynpost.com/news/241488-sbu-zneshkodyla-agenturnu-grupu-fsb-v-odesi-iaka-stezhyla-za-ppo
,Нині чоловік перебуває в ізоляторі тимчасового тримання. Вирішується питання про оголошення йому підозри та обрання запобіжного заходу.,"2 липень, 11:17  Новини",https://www.volynpost.com/news/241487-u-lucku-batko-pid-chas-konfliktu-vdaryv-syna-nozhem
,Вчергове страшна звістка про загибель військовослужбовця надійшла до Володимирської громади на Волині,"2 липень, 11:07  Новини",https://www.volynpost.com/news/241486-osyrotily-dvoie-ditej-na-donechchyni-polig-geroj-oleksandr-datchuk-iz-volyni
,Роботи на місці події тривають. Надзвичайники розібрали близько 70% конструкцій.,"2 липень, 10:50  Новини",https://www.volynpost.com/news/241484-pid-zavalamy-budynku-u-dnipri-znajshly-tilo-zhinky-kilkist-zagyblyh-zrosla-do-dvoh
,"Доставка квітів – це не просто процес передачі букета. Це мистецтво, котре включає в себе увагу до деталей, турботу про кожного клієнта.","2 липень, 10:37  Новини",https://www.volynpost.com/news/241585-dostavka-kvitiv--ctyl-ta-turbota-u-kozhnomu-buketi
,"Повідомляється, що усі ці кроки будуть оголошені на саміті у Вашингтоні наступного тижня.","2 липень, 10:30  Новини",https://www.volynpost.com/news/241483-nato-shukaie-shliahy-iak-zahystyty-vid-trampa-vijskovu-dopomogu-ukraini--wsj
,Дані уточнюються.,"2 липень, 10:10  Новини",https://www.volynpost.com/news/241482-zahysnyky-likviduvaly-sche-1280-rosijskyh-okupantiv
,Прем'єр Угорщини зустрінеться з Володимиром Зеленський вже на наступний день після початку головування в ЄС.,"2 липень, 09:50  Новини",https://www.volynpost.com/news/241481-premier-ugorschyny-sogodni-vidvidaie-kyiv
,Загалом за добу було 189 зіткнень.,"2 липень, 09:20  Новини",https://www.volynpost.com/news/241480-rosiia-prodovzhuie-nastup-u-harkivskij-oblasti-genshtab
,НЕК «Укренерго» встановило обмеження споживання електричної енергії на території області з 00:00 до 24:00.,"2 липень, 09:00  Новини",https://www.volynpost.com/news/241479-de-sogodni-u-lucku-ta-na-volyni-vymykatymut-svitlo-grafik
,"Через регулярні вимкнення світла, стало неможливо постійно підтримувати роботу великої кількості інкубаторів","2 липень, 08:20  Новини",https://www.volynpost.com/news/241478-fermer-z-volyni-cherez-blekauty-buv-zmushenyj-pustyty-pid-nizh-polovynu-svoih-gusej
,Місячний посівний календар на липень 2024 року допоможе любителям городництва й садівництва ретельніше планувати свої роботи.,"2 липень, 07:14  Новини",https://www.volynpost.com/news/241477-misiachnyj-posivnyj-kalendar-na-lypen-2024-roku-spryiatlyvi-ta-nespryiatlyvi-dni-schob-poratysia-v-gorodi
,Найближчим часом очікується підвищена сонячна активність.,"2 липень, 05:15  Новини",https://www.volynpost.com/news/241476-magnitni-buri-chogo-ochikuvaty-vid-soniachnoi-aktyvnosti-2-3-lypnia
,Метеозалежність це не хвороба. У міжнародній класифікації хвороб такого діагнозу не існує.,"2 липень, 03:16  Новини",https://www.volynpost.com/news/241471-meteozalezhnist-lucka-likarka-rozpovila-chy-mozhna-pozbutysia-pogodnogo-nezduzhannia
,"Жінка, яка наразі працює адвокаткою, умисно внесла недостовірні дані до щорічної декларації за 2022 рік.","2 липень, 01:30  Новини",https://www.volynpost.com/news/241474-dbr-povidomylo-pro-pidozru-ekspodatkivyci-z-volyni-iaka-pryhovala-vid-deklaruvannia-majno-na-3-mln-grn
,2 липня - Міжнародний день спортивного журналіста.,"2 липень, 00:00  Новини",https://www.volynpost.com/news/241473-2-lypnia-na-volyni-gortayuchy-kalendar
,"В компанії повідомили, що ціни підняли через зростання вартості електроенергії, палива та комунальних послуг.","1 липень, 23:18  Новини",https://www.volynpost.com/news/241475-ukrposhta-pidvyschyla-taryfy-na-vidpravlennia-posylok-scho-pro-ce-vidomo
,Літній туристичний сезон завжди приносить хвилю очікувань та планів на незабутній відпочинок.,"1 липень, 22:43  Новини",https://www.volynpost.com/news/241472-kudy-najchastishe-volyniany-izdiat-vidpochyvaty-za-kordon
,У окремих церков східного обряду 1 липня розпочинається Петрів піст.,"1 липень, 22:16  Новини",https://www.volynpost.com/news/241469-chomu-cogorich-u-pcu-nemaie-petrovogo-postu-poiasnennia-volynskogo-sviaschennyka
,"Найхолоднішим днем було 15 червня, коли мінімальна температура повітря знизилась до 8-10°С тепла.","1 липень, 21:44  Новини",https://www.volynpost.com/news/241468-pogodni-rekordy-chervnia-na-volyni-koly-bulo-najteplishe
,Обмеження будуть діяти протягом усієї доби.,"1 липень, 21:12  Новини",https://www.volynpost.com/news/241470-zavtra-v-ukraini-zastosovuvatymut-try-chergy-vidklyuchen-svitla-odnochasno-grafik
,Лікарям довелося видалити селезінку.,"1 липень, 20:48  Новини",https://www.volynpost.com/news/241466-u-volynskij-oblasnij-likarni-prooperuvaly-20-richnogo-hlopcia-iakyj-potrapyv-pid-potiag
,Рятувальники бензопилою розрізали повалене гілля і вивільнили транспортний засіб.,"1 липень, 20:15  Новини",https://www.volynpost.com/news/241467-pid-chas-negody-na-volyni-zlamane-derevo-vpalo-na-avto
,Волинський обласний центр з гідрометеорології опублікував прогноз погоди на 2 липня,"1 липень, 20:00  Новини",https://www.volynpost.com/news/241450-pogoda-v-lucku-ta-volynskij-oblasti-na-zavtra-2-lypnia
,СБУ викрила на корупції колишнього начальника Західного міжрегіонального управління Міністерства юстиції,"1 липень, 19:00  Новини",https://www.volynpost.com/news/241448-na-habari-pogoriv-eksnachalnyk-minyustu-na-zahodi-ukrainy
,На цвинтарі у Гаразджі Луцького району цьогоріч триватимуть роботи з встановлення монументів загиблим воїнам.,"1 липень, 18:37  Новини",https://www.volynpost.com/news/241447-na-luckij-alei-pochesnyh-pohovan-vstanovlyuyut-pamiatnyky-zagyblym-geroiam
,"Туреччина, Болгарія і Румунія почали операцію з розмінування Чорного моря. Її мета — знешкодити дрейфуючі міни","1 липень, 18:12  Новини",https://www.volynpost.com/news/241452-try-krainy-nato-rozminovuyut-chorne-more
,"Верховний Суд розгляне скаргу на вирок, яким визнали винуватими Степана Москвича та Леоніда Тимофіюка у розтраті зерна на 56 млн грн","1 липень, 17:51  Новини",https://www.volynpost.com/news/241454-spravu-pro-roztratu-zerna-v-lucku-rozgliane-verhovnyj-sud
,Котельню на вулиці Карбишева у Луцьку відключили майже на місяць. Вона обслуговує орієнтовно 40% споживачів міста,"1 липень, 17:33  Новини",https://www.volynpost.com/news/241462-majzhe-piv-lucka-bez-gariachoi-vody-na-misiac
,"Управління освіти виконкому Ковельської міської ради замовило спорудження укриття для школи за 7,29 мільйона гривень","1 липень, 17:10  Новини",https://www.volynpost.com/news/241465-u-kovelskij-shkoli-zvedut-ukryttia-za-7-miljoniv
,Спека в Україні цього тижня досягатиме рівня Середземноморʼя — на півдні й сході температура підніметься до +37 °C,"1 липень, 16:51  Новини",https://www.volynpost.com/news/241464-ukraina-cogo-tyzhnia-stane-odniieyu-iz-najspekotnishyh-krain-u-ievropi
,Це засуджені в Україні Микола Закроєць і Олександр Лунєгов.,"1 липень, 16:30  Новини",https://www.volynpost.com/news/241460-obminialy-j-vidpravyly-v-rosiyu-sche-dvoh-sviaschenykiv-upc-mp-iaki-buly-zasudzheni-za-derzhzradu
,"У Ковелі патрульні поліцейські зупинили легковик Audi, який рухався вулицею Миколайчука з порушенням Правил дорожнього руху","1 липень, 16:24  Новини",https://www.volynpost.com/news/241463-gorihy-dlia-mamy-na-volyni-zlovyly-vodiia-z-burshtynom
,"Ворожі TG-канали поширюють інформацію про те, що колишні ув'язнені, які мобілізувались до ЗСУ, «вдарили по поліцейському автомобілю на Сумщині»","1 липень, 16:17  Новини",https://www.volynpost.com/news/241455-rosiiany-vkotre-zganbylysia-na-nedolugomu-fejku
,Зловмисникам загрожує до 12 років увʼязнення.,"1 липень, 16:09  Новини",https://www.volynpost.com/news/241461-perepravliav-narkotyky-za-dopomogoyu-drona-sbu-na-volyni-zatrymala-sche-odnogo-kontrabandysta
,За особисту мужність і самовідданість Марію нагороджено орденом княгині Ольги ІІІ ступеня.,"1 липень, 16:00  Новини",https://www.volynpost.com/news/241456-prykordonnycyu-z-volyni-nagorodyly-ordenom-kniagyni-olgy
,Багато що залежить від ступеня підтримки Заходу.,"1 липень, 15:47  Новини",https://www.volynpost.com/news/241458-ukraina-maie-misiac-schob-unyknuty-defoltu-the-economist
,"На Волині протягом минулої доби сталися дві ДТП за участі мотоциклістів, в яких постраждали двоє людей","1 липень, 15:19  Новини",https://www.volynpost.com/news/241453-na-volyni-dvi-avarii-za-uchastyu-motocyklistiv-ie-postrazhdali
,Генеральний прокурор України Андрій Костін звільнив свого заступника Дмитра Вербицького,"1 липень, 15:02  Новини",https://www.volynpost.com/news/241451-genprokuror-zvilnyv-zastupnyka-pislia-rozsliduvan-zhurnalistiv
,Волинський обласний центр з гідрометеорології опублікував попередження про небезпечні метеорологічні явища,"1 липень, 14:45  Новини",https://www.volynpost.com/news/241449-na-volyn-sunut-grozy-shkvaly-i-grad
,У липні на фронті впродовж російсько-української війни у різні роки загинули 12 мешканців міста Нововолинська,"1 липень, 14:27  Новини",https://www.volynpost.com/news/241446-u-novovolynsku-vshanuvaly-pamiat-12-geroiv-poleglyh-na-vijni
,"Поліцейські застерігають волинян обережно купатись у водоймах, адже лише протягом червня в області потонуло дванадцять людей","1 липень, 14:09  Новини",https://www.volynpost.com/news/241445-na-volyni-vtopylysia-dvoie-lyudej
,З перших днів повномасштабного вторгнення волинські слідчі беруть участь у розслідуванні воєнних злочинів росії.,"1 липень, 13:50  Новини",https://www.volynpost.com/news/241444-volynski-policejski-otrymaly-vidznaky-ta-chergovi-specialni-zvannia
,"Сьогодні, 1 липня, закінчився договір оренди Успенського собору у Володимирі релігійною організацією Володимир-Волинської УПЦ МП","1 липень, 13:48  Новини",https://www.volynpost.com/news/241443-moskovskyj-patriarhat-vidmovyvsia-pokynuty-drevnyu-sviatynyu-na-volyni
,"Їх знаходили цивільні — лісники, фермери або жителі сіл поблизу Бєлгорода.","1 липень, 13:30  Новини",https://www.volynpost.com/news/241441-za-rik-na-bielgorodsku-oblast-vpaly-38-bomb-iaki-rosiiany-zastosovuvaly-po-ukraini--wp
,"На Харківщині ворожа бомба поцілила по будівлі школи. На щастя, обійшлося без жертв і постраждалих","1 липень, 13:19  Новини",https://www.volynpost.com/news/241442-bombarduvannia-shkoly-na-harkivschyni-scho-vidomo
,Причина збільшення обмежень – зростання споживання у зв’язку зі спекою.,"1 липень, 13:10  Новини",https://www.volynpost.com/news/241440-sogodni-najbilshi-obsiagy-vidklyuchen-svitla-budut-iz-1600-do-2400
,"Посадовцям Республіки Башкортостан, які допомагають фінансувати російську армію у війні проти України, повідомлено про підозру","1 липень, 12:53  Новини",https://www.volynpost.com/news/241439-rosijski-posadovci-otrymaly-kryminal-za-sponsoruvannia-vijny
,Військовослужбовці волинської 14-ї окремої механізованої бригади імені князя Романа Великого боронять рубежі від російських загарбників,"1 липень, 12:36  Новини",https://www.volynpost.com/news/241438-ruhaiemosia-dali-foto-voiniv-volynskoi-brygady
,"Два відділення волинян нині виконують завдання за призначенням на Донеччині, ще одне — у Чернігівській області.","1 липень, 12:20  Новини",https://www.volynpost.com/news/241434-volynski-sapery-rozminovuyut-chernigivschynu-ta-donechchynu
,Дані уточнюються.,"1 липень, 12:07  Новини",https://www.volynpost.com/news/241433-vtraty-voroga-skilky-za-mynulu-dobu-ukrainski-voiny-znyschyly-okupantiv
,Родина Джо Байдена заохотила його не залишати президентські перегони — на тлі широкої критики в медіа після дебатів із Дональдом Трампом.,"1 липень, 11:40  Новини",https://www.volynpost.com/news/241436-simia-bajdena-pidtrymala-jogo-i-zaklykala-ne-znimatysia-z-vyboriv
,Чому не варто залишати павербанки та інші пристрої з батареями на сонці.,"1 липень, 11:23  Новини",https://www.volynpost.com/news/241437-u-lucku-v-avtomobili-zagorivsia-paverbank
,Волинський обласний центр з гідрометеорології опублікував попередження про небезпечні метеорологічні явища,"1 липень, 11:19  Новини",https://www.volynpost.com/news/241435-zhovtyj-riven-nebezpechnosti-volynian-poperedyly-pro-sogodnishnyu-grozu
,Пункти пропуску на інших ділянках кордону працюють у звичайному режимі.,"1 липень, 11:10  Новини",https://www.volynpost.com/news/241432-polscha-pryzupynyla-propusk-ukrainskyh-vantazhivok-bez-dozvoliv-na-mizhnarodni-perevezennia
,Вічна шана та пам'ять Герою!,"1 липень, 10:50  Новини",https://www.volynpost.com/news/241431-na-volyni-poproschalysia-z-geroiem-bogdanom-chuboyu
,За тиждень на всіх напрямках відбулося понад 1000 бойових зіткнень.,"1 липень, 10:30  Новини",https://www.volynpost.com/news/241430-iaka-sytuaciia-na-volynskomu-napriamku-ta-usij-linii-frontu-stanom-na-ranok-1-lypnia
,Двічі на день він тренується у центральному парку Луцька.,"1 липень, 10:10  Новини",https://www.volynpost.com/news/241429-legkoatlet-z-volyni-ivan-banzeruk-gotuietsia-do-olimpijskyh-igor-i-schodnia-dolaie-28-km
,Зловмисникам загрожує до 10 років тюрми з конфіскацією майна.,"1 липень, 09:55  Новини",https://www.volynpost.com/news/241428-sbu-zatrymala-provokatoriv-u-kyievi-iaki-hotily-zahopyty-budivlyu-verhovnoi-rady
,НЕК «Укренерго» встановило обмеження споживання електричної енергії на території області з 00:00 до 24:00.,"1 липень, 09:45  Новини",https://www.volynpost.com/news/241427-de-sogodni-u-lucku-ta-na-volyni-ne-bude-svitla-grafik-onovleno
,Постраждали 9 людей із них 1 восьмимісячна дитина.,"1 липень, 09:17  Новини",https://www.volynpost.com/news/241426-u-harkovi-rosiiany-vdaryly-po-novij-poshti-ie-zagyblyj-poranene-nemovlia
,Літру зібраних ягід продають за 80-90 гривень.,"1 липень, 08:20  Новини",https://www.volynpost.com/news/241417-tiazhka-pracia-ale-zarobyty-mozhna-na-volyni-tryvaie-sezon-zboru-chornyci
,"Національний банк України встановив офіційний курс валют на понеділок, 1 липня.","1 липень, 07:10  Новини",https://www.volynpost.com/news/241423-kurs-valyut-na-1-lypnia-skilky-koshtuvatymut-dolar-ievro-i-zlotyj
,Загалом Україна втратила близько половини своїх генеруючих потужностей.,"1 липень, 05:14  Новини",https://www.volynpost.com/news/241422-rosiia-znyschyla-80-ukrainskyh-tes-ta-40-ges
,Понад 260 волинських озер – це залишки однієї великої водойми часів динозаврів.,"1 липень, 03:11  Новини",https://www.volynpost.com/news/241421-na-volyni-ie-ozero-v-iakomu-mozhut-meshkaty-vodiani-chudovyska
,"Дізнайтеся, що зміниться в Україні з 1 липня.","1 липень, 01:30  Новини",https://www.volynpost.com/news/241418-scho-zminytsia-z-1-lypnia-taryfy-na-svitlo-mobilizaciia-ta-dodatkova-sesiia-nmt
,Сьогодні відзначає день народження Луцький міський голова Ігор Поліщук.,"1 липень, 00:00  Новини",https://www.volynpost.com/news/241420-1-lypnia-na-volyni-gortayuchy-kalendar
,Наїзд скоєно на студента третього курсу Луцького національного технічного університету.,"30 червень, 23:41  Новини",https://www.volynpost.com/news/241425-buv-u-navushnykah-u-misti-na-volyni-potiag-zbyv-yunaka
,Огірки цьогоріч не вродили.,"30 червень, 23:11  Новини",https://www.volynpost.com/news/241416-nevrozhajnyj-rik-ciny-na-ogirky-pomidory-ta-kabachky-na-luckomu-rynku
,"Орден присвоєно за ""значні заслуги у зміцненні української державності, мужність і самовідданість"".","30 червень, 22:47  Новини",https://www.volynpost.com/news/241424-volynianku-allu-pushkarchuk-posmertno-nagorodyly-ordenom-za-muzhnist
,"Плануючи подорож з Луцька до чарівних Карпат, важливо ретельно обрати вид транспорту, який найкраще відповідає вашим потребам та бюджету.","30 червень, 22:17  Новини",https://www.volynpost.com/news/241415-vidpochynok-u-gorah-skilky-koshtuie-doihaty-z-lucka-do-karpat
,В «Укренерго» зробили заяву.,"30 червень, 21:15  Новини",https://www.volynpost.com/news/241419-1-lypnia-grafiky-vidklyuchen-svitla-diiatymut-protiagom-vsiiei-doby-iaka-sytuaciia-na-volyni
,Туристичний сезон на Шацьких озерах — у розпалі.,"30 червень, 20:38  Новини",https://www.volynpost.com/news/241414-lito-na-shackyh-ozerah-iak-pracyuyut-bazy-vidpochynku-ta-skilkoh-turystiv-ochikuyut
,"З ранку до самого вечора у Луцьку небо буде вкрите хмарами. Дрібний дощ, який розпочнеться у другій половині дня, до вечора зміниться на дощ із грозою","30 червень, 20:00  Новини",https://www.volynpost.com/news/241412-iakoyu-bude-pogoda-v-lucku-v-ponedilok-1-lypnia
,"Частина українців продовжує працювати після виходу на пенсію, це впливає на розмір пенсійних виплат. Пенсіонери, які працюють після виходу на пенсію,","30 червень, 19:16  Новини",https://www.volynpost.com/news/241401-skorochennia-pensii-na-20-scho-potribno-znaty-pracyuyuchym-pensioneram
,На території України вже відновлюють німецькі бойові машини в межах угоди з концерном Rheinmetall.,"30 червень, 18:32  Новини",https://www.volynpost.com/news/241413-v-ukraini-pochaly-vidnovlennia-nimeckoi-bronetehniky-z-rheinmetall
,"Волинянка хотіла отримати «єДопомогу», а віддала шахраям понад 50 000 гривень","30 червень, 17:54  Новини",https://www.volynpost.com/news/241411-volynianka-hotila-otrymaty-iedopomogu-a-viddala-50-tysiach-gryven-shahraiam
,"Компанія Film.ua розпочала створення містичного трилера для підлітків за мотивами українського мультфільму ""Мавка. Лісова пісня"".","30 червень, 17:13  Новини",https://www.volynpost.com/news/241403-za-motyvamy-multyka-mavka-lisova-pisnia-znimut-zagadkovyj-ta-erotychnyj-tryler
,"Уже понад сім років волиняни Олена і Володимир Зізяви працюють над створенням невеличкого лавандового двору у селі Тишковичі Нововолинської громади. Квіткове поле набуває популярності, тож сюди все частіше починають приїжджати відпочити, надихатись неймовірними ароматами, порелаксувавши та зробити гарні фото напам’ять мешканці Нововолинської та довколишніх громад.","30 червень, 16:32  Новини",https://www.volynpost.com/news/241404-volyniany-stvoryly-lavandovyj-dvir-schob-vidvolikatys-vid-perezhyvan-za-syna-voina-foto-video
,В чому секрет популярності гель-бустеру Vichy,"30 червень, 16:05  Новини",https://www.volynpost.com/news/242574-sekret-populiarnosti-gel-busteru-vichy-mineral-dlia-rutynnogo-dogliadu
,"Відбулося відкриття після реконструкції двох прикордонних підрозділів Волинського загону, персонал яких забезпечує охорону та оборону ввірених ділянок","30 червень, 15:51  Новини",https://www.volynpost.com/news/241405-bilia-kordonu-z-bilorussyu-na-volyni-vidkryly-onovleni-prykordonni-zastavy-foto
