title,description,date,url
У селі біля Луцька згорів Volkswagen. Фото,Пожежа виникла ввечері 1 березня в селі Жидичин на вулиці Данила Галицького. Ймовірна причина виникнення пожежі - розгерметизація газової системи автомобіля. Однак розслідування щодо причини та обставин інциденту продовжується.,2 Березня 2023 13:39,https://www.volynnews.com/news/all/u-seli-bilia-lutska-zhoriv-Volkswagen-foto/
ДТП в Луцькому районі: легковик злетів з дороги й загрузнув у болоті,"Сьогодні вночі поблизу села Дубичанське Торчинської громади Луцького району трапилася ДТП – легковик з’їхав з дороги та загрузнув у ґрунті. На місце події виїхали  рятувальники 20-го Державного пожежно-рятувального поста смт Торчин. Загрози життю людей і виникненню пожежі не було, але люди перебували у легкому потрясінні.",2 Березня 2023 13:22,https://www.volynnews.com/news/all/dtp-v-lutskomu-rayoni-lehkovyk-zletiv-z-dorohy-y-zahruznuv-u-boloti/
Звернулися понад 80 родин: у Луцьку працює центр підтримки сімей військовополонених і зниклих безвісти,"За понад два місяці роботи центру підтримки сімей військовополонених і зниклих безвісти, що діє в Луцьку на базі департаменту соціальної політики, по допомогу звернулися понад 80 родин. Їм було надано юридичні консультації та психологічну підтримку.",2 Березня 2023 13:06,https://www.volynnews.com/news/all/zvernulysia-ponad-80-rodyn-u-lutsku-diye-tsentr-pidtrymky-simey-viyskovopolonenykh-i-znyklykh-bezvisty/
У 50-річного лучанина вилучили понад 2 кг канабісу,"Учора, 1 березня, у Луцьку в 50-річного чоловіка на вулиці співробітники поліції вилучили понад 100 г амфетаміну.",2 Березня 2023 12:50,https://www.volynnews.com/news/all/u-50-richnoho-luchanyna-vyluchyly-ponad-2-kh-kanabisu/
"Моторошне зіткнення поїздів у Греції: Афіни охопили протести, а міністр подав у відставку","В Афінах розпочалися протести через масштабну залізничну катастрофу, в якій пасажирський потяг зіткнувся із вантажним. Кількість загиблих зросла до 43. Уряд запевняє, що проведе детальне та незалежне розслідування.",2 Березня 2023 12:34,https://www.volynnews.com/news/all/motoroshne-zitknennia-poyizdiv-u-hretsiyi-afiny-okhopyly-protesty-a-minis/
У Луцьку сьогодні декілька вулиць залишаться без світла,"У Луцьку сьогодні частково буде припинено електропостачання по вул. Глушець, Дубнівська, Київський майдан та прилеглих для проведення аварійно-відновлювальних робіт по усуненню виявленого дефекту на обладнанні.",2 Березня 2023 12:17,https://www.volynnews.com/news/all/u-lutsku-sohodni-dekilka-vulyts-zalyshatsia-bez-svitla/
"Без води і тепла ми не залишимося, – мер Луцька про енергетичний терор ворога","Навіть у разі тривалої відсутності електроенергії в домівках лучан буде вода, а також не зупинятиметься подавання тепла, адже комунальні підприємства критичної інфраструктури міста забезпечено потужними генераторами.",2 Березня 2023 12:07,https://www.volynnews.com/news/all/bez-vody-i-tepla-my-ne-zalyshymosia-mer-lutska-pro-enerhetychnyy-teror-voroha/
"Затримали російського диверсанта, який готував вибух у Рівному",СБУ викрила диверсанта головного управління генерального штабу зс рф (більш відомого як гру) у результаті спецоперації на Рівненщині.,2 Березня 2023 11:50,https://www.volynnews.com/news/all/zatrymaly-rosiyskoho-dyversanta-iakyy-mav-pidirvaty-obyekt-transportnoyi-infrastruktury-rivnoho/
Із прапорами й навколішки Камінь-Каширщина зустріла Героя Анатолія Шевчика,"Живим коридором, стоячи на колінах, з державними прапорами у руках та сльозами на очах вчора камінь-Каширці зустріли загиблого Захисника Анатолія Шевчика.",2 Березня 2023 11:34,https://www.volynnews.com/news/all/iz-praporamy-y-navkolishky-kamin-kashyrshchyna-zustrila-heroia-anatoliia-shevchyka/
Працівники Луцькради і комунальних установ зібрали понад 14 млн для ЗСУ,"Щомісяця працівники Луцької міської ради, комунальних підприємств, установ та закладів громади перераховують свій одноденний заробіток на потреби Збройних сил України. З початку повномасштабного вторгнення вони зібрали понад 14 мільйонів гривень.",2 Березня 2023 11:18,https://www.volynnews.com/news/all/pratsivnyky-lutskrady-i-komunalnykh-ustanov-zibraly-ponad-14-mln-dlia-zsu/
"У Росії немає ресурсів для вторгнення в Молдову, – прем'єр Дорін Речан","За словами Речана, Росія не може напасти на Молдову через територіальну віддаленість та те, що між обома державами розташована Україна.",2 Березня 2023 11:03,https://www.volynnews.com/news/all/u-rosiyi-nemaye-resursiv-dlia-vtorhnennia-v-moldovu-premyer-dorin-rechan/
"«Дитина була інфікована, врятувати її було неможливо», – лікарі Волинського перинатального центру про смерть новонародженого","У Волинському обласному перинатальному центрі після природних пологів помер новонароджений хлопчик. Про трагедію повідомила сестра породіллі в одній із місцевих Facebook-спільнот. Жінка стверджує, що її племінник помер через недбалість лікарів, мовляв, вони не зробили кесарів розтин, хоч її сестра просила про це медиків.",2 Березня 2023 10:46,https://www.volynnews.com/news/all/dytyna-bula-infikovana-vriatuvaty-yiyi-bulo-nemozhlyvo-likari-volynskoho-perynatalnoho-tsentru-pro-smert-novonarodzhenoho/
У Луцькій громаді залишаються 10 тис. переселенців,"Із початку повномасштабного вторгнення понад 18 тисяч внутрішньо переміщених осіб зареєструвалися в департаменті соціальної політики Луцької міської ради. Однак реальна кількість переселенців була значно вищою, адже не всі реєструвалися та отримували довідки про статус ВПО.",2 Березня 2023 10:14,https://www.volynnews.com/news/all/u-lutskiy-hromadi-zalyshaiutsia-10-tys-pereselentsiv/
Україна – передостання: назвали найбезпечніші країни Європи,"До топ-5 найбезпечніших країн Європи станом на початок 2023 року потрапили Швейцарія, Ісландія, Норвегія, Данія і Люксембург, а Україна і Росія посіли останні місця.",2 Березня 2023 09:58,https://www.volynnews.com/news/all/ukrayina-peredostannia-nazvaly-naybezpechnishi-krayiny-yevropy/
"Втрати РФ перетнули позначку в 150 000 могилізованих, – Генштаб","За добу, що минула, українські захисники ліквідували понад сім сотень російських вояків.",2 Березня 2023 09:43,https://www.volynnews.com/news/all/vtraty-rf-peretnuly-poznachku-v-150-000-mohylizovanykh-henshtab/
На Волині в пожежі загинув підліток,"2 березня вночі трапилася пожежа в селі Красноволя Колківської громади Луцького району, загинув підліток.",2 Березня 2023 09:26,https://www.volynnews.com/news/all/na-volyni-v-pozhezhi-zahynuv-pidlitok/
«За інтенсивність праці»: майже всі нардепи в січні отримали 100% надбавку до окладу,"Загалом на всі виплати депутатам у січні 2023 року витратили 19,4 мільйона гривень – це майже удвічі більше, ніж за аналогічний місяць минулого року. Тоді на виплати депутатам з бюджету витратили 10,3 мільйона гривень.",2 Березня 2023 09:10,https://www.volynnews.com/news/all/za-intensyvnist-pratsi-mayzhe-vsi-nardepy-v-sichni-otrymaly-100-nadbavku-do-okladu/
"Ракетний удар по багатоповерхівці в Запоріжжі: є загиблі, під завалами люди","У ніч на 2 березня окупанти здійснили повітряну атаку на Запоріжжя, ракета влучила у житлову багатоповерхівку. Як повідомили в ДСНС України, станом на 06:30 на місці ракетного удару врятовано 11 осіб (з них одна вагітна жінка) та 20 мешканців евакуйовано з сусіднього під'їзду. Вилучено з-під завалів тіла двох людей.",2 Березня 2023 08:37,https://www.volynnews.com/news/all/raketnyy-udar-po-bahatopoverkhivtsi-v-zaporizhzhi-ye-zahybli-pid-zavalam/
"Під Бєлгородом окупанти зводять протитанкові загородження, – Генштаб","За добу російські окупанти завдали 14 ракетних ударів по цивільних об’єктах на Харківщині, Полтавщині та Доннечині. Є поранені серед мирного населення, пошкоджено житлові багатоповерхівки та приватні будинки. Також загарбники здійснили 21 авіаційний удар, зокрема задіяли два БПЛА Shahed-136. Ударні дрони збито. Ворог здійснив 58 обстрілів з реактивних систем залпового вогню.",2 Березня 2023 08:21,https://www.volynnews.com/news/all/pid-byelhorodom-okupanty-zvodiat-protytankovi-zahorodzhennia-henshtab/
Волинянин просить присвоїти посмертно звання «Герой України» батьку-військовому,"Олександр Якимук просить посмертно присвоїти найвищу державну відзнаку «Герой України» його батькові Сергію Якимуку, який проживав у селищі Головне Ковельського району. Волинянин загинув, .",2 Березня 2023 08:04,https://www.volynnews.com/news/all/volynianyn-prosyt-prysvoyity-posmertno-zvannia-heroy-ukrayiny-batku-viyskovomu/
Оприлюднили розміри зарплат військових у 2023 році. Таблиця,Зарплати військовослужбовців цього року зробили диференційованими. Тепер розмір виплат безпосередньо залежить від участі у виконанні бойових (спеціальних) завдань та в бойових діях.,2 Березня 2023 07:36,https://www.volynnews.com/news/all/opryliudnyly-rozmiry-zarplat-viyskovykh-u-2023-rotsi-tablytsia/
Один із факультетів волинського вишу відремонтують за понад 13 млн,"Волинський національний університет імені Лесі Українки оголосив тендер на поточний ремонт із протиаварійними заходами в приміщенні медичного факультету навчально-лабораторного корпусу № 2, що в Луцьку на вулиці Банкова, 2 (колишня вулиця Потапова).",2 Березня 2023 07:11,https://www.volynnews.com/news/all/odyn-iz-fakultetiv-volynskoho-vyshu-vidremontuiut-za-ponad-13-mln/
На Волині в державну власність повернули землі лісового фонду вартістю понад 28 млн,"На виконання залишеного без змін судом апеляційної інстанції рішення Господарського суду Волинської області, яким задоволено позов Камінь-Каширської окружної прокуратури в інтересах держави до Прилісненської сільської ради, у власність держави повернуто земельну ділянку площею майже 9 га та вартістю 28,7 мільйона гривень.",2 Березня 2023 06:49,https://www.volynnews.com/news/all/na-volyni-v-derzhavnu-vlasnist-povernuly-zemli-lisovoho-fondu-vartistiu-ponad-28-mln/
В Україні з травня почне діяти цифровізована система реабілітації,"Україна запроваджує цифрову систему реабілітації, яка стартує в травні. Вона дозволить зберігати дані про здоров’я пацієнтів в єдиному місці – електронній медичній картці.",2 Березня 2023 06:21,https://www.volynnews.com/news/all/v-ukrayini-z-travnia-pochne-diiaty-tsyfrovizovana-systema-reabilitatsiyi/
"Крижаний щит впаде швидше, ніж очікувалося, – вчені","Щити почнуть руйнуватися і танути прискореними темпами. Переломний момент наближається набагато швидше, ніж очікувалося. Ранні комп’ютерні моделі, що імітують динаміку крижаних щитів Гренландії та Антарктиди, часто не враховували той факт, що танення крижаних щитів впливає також на океанічні процеси, які також впливають на крижані щити та атмосферу Землі.",2 Березня 2023 00:51,https://www.volynnews.com/news/all/kryzhanyy-shchyt-vpade-shvydshe-nizh-ochikuvalosia-vcheni/
У Перу чоловіка спіймали з 800-річною мумією в сумці,"У рюкзаку кур’єра, який працював у компанії з доставки у регіоні Пуно, поблизу Болівії у Перу, виявили доіспанську мумію, якій приблизно від 600 до 800 років. Разом з чоловіком було ще двоє, яких поліція застала зненацька, коли ті розпивали алкогольні напої.",2 Березня 2023 00:22,https://www.volynnews.com/news/all/u-peru-cholovika-spiymaly-z-800-richnoiu-mumiyeiu-v-sumtsi/
"2 березня: свята, події, факти. День компакт-диска та відкриття першого у світі McDonald's",2 березня у світі святкують Міжнародний день сірників та День компакт-диска. Православна церква сьогодні вшановує пам’ять святого Феодора Тирона.,2 Березня 2023 00:00,https://www.volynnews.com/news/all/2-bereznia-sviata-podiyi-fakty-den-kompakt-dyska-ta-vidkryttia-pershoho-u-sviti-McDonalds-/
Зірка серіалу «Друзі» завершила кар'єру через невиліковну хворобу,"Голлівудська актриса Крістіна Епплгейт, яка зіграла рідну сестру Рейчел Грін у культовому серіалі «Друзі», оголосила про завершення акторської кар’єри. Причиною стало невиліковне захворювання. 51-річна зірка діагностувала розсіяний склероз, з яким вона бореться вже два роки.",1 Березня 2023 23:53,https://www.volynnews.com/news/all/zirka-serialu-druzi-zavershyla-karyeru-cherez-nevylikovnu-khvorobu/
Блокувала вхід у Міненерго: поліція Норвегії затримала відому екоактивістку Грету Тунберг,"Тунберг разом із десятками інших активістів з 27 лютого блокувала вхід до Міністерства енергетики Норвегії, протестуючи проти вітрових турбін, побудованих на землі, яку традиційно використовували корінні саамські оленярі.",1 Березня 2023 23:24,https://www.volynnews.com/news/all/blokuvala-vkhid-u-minenerho-norvezka-politsiia-hretu-tunberh/
Волинські школярі купили Starlink для військових,"Разом із черговим вантажем допомоги для військових у напрямку Бахмута ліцеїсти відправили придбаний за зібрані кошти планшет, а також маскувальні сітки і домашні теплі подарунки. Старшокласники розмалювали національні стяги. На них вони написали свої побажання та зобразили заповітні мрії, що мають здійснитися у вільній Україні. Молодші ж школярі виготовили обереги, які охоронятимуть наших воїнів.",1 Березня 2023 23:06,https://www.volynnews.com/news/all/volynski-shkoliari-kupyly-Starlink-dlia-viyskovykh/
У місті на Волині запрацювала нова твердопаливна котельня,Твердопаливні котли встановлені на базі основних газових котелень міста. Тобто при потребі можна замінювати види палива. Опалення на дерев’яній трісці дало змогу не збільшувати тариф для населення.,1 Березня 2023 22:48,https://www.volynnews.com/news/all/u-misti-na-volyni-zapratsiuvala-nova-tverdopalyvna-kotelnia/
У Росії 16-річний підліток намагався спалити військкомат,"У поліцію зателефонував охоронець військкомату, який повідомив, що у двері військкомату кинули ""коктейль Молотова"", пляшка розбилася, але двері не спалахнули. Поліцейські затримали за сто метрів від будівлі 16-річного хлопця, який ховався за автобусною зупинкою. У руках у нього була каністра з соляркою.",1 Березня 2023 22:29,https://www.volynnews.com/news/all/u-rosiyi-16-richnyy-pidlitok-namahavsia-spalyty-viyskkomat/
На Волині прощатимуться із загиблим на Харківщині кіборгом В'ячеславом Зенцом,"Завтра востаннє повертається на Волині захисник України, стрілець-помічник гранатометника, солдат 14-ої окремої механізованої бригади В’ячеслав Борисович Зенц. Відспівають загиблого Героя у храмі Архистратига Михаїла в Рожищі та поховають на Алеї слави.",1 Березня 2023 22:10,https://www.volynnews.com/news/all/na-volyni-proshchatymutsia-iz-zahyblym-na-kharkivshchyni-kiborhom-viacheslavom-zentsom/
Громада на Волині отримала станцію для моніторингу якості повітря,"Володимирська громада у межах програми EGAP отримала станцію для здійснення громадського моніторингу якості повітря. Пристрій, який цілодобово надаватиме показники, що доступні онлайн, уже встановлено на будівлі центру надання адміністративних послуг Володимира.",1 Березня 2023 21:51,https://www.volynnews.com/news/all/hromada-na-volyni-otrymala-stantsiiu-dlia-monitorynhu-iakosti-povitria/
"Росія під Вугледаром програла найбільшу танкову битву війни, – NYT","Тритижнева битва на рівнині поблизу шахтарського містечка Вугледар стала найбільшою танковою битвою за всю війну з РФ і повним провалом для росіян. Росія не тільки не змогла захопити Вугледар, але й зробила ту саму помилку, яка коштувала Москві сотень танків на початку війни. Росіяни знову наступали колонами техніки, яку українські військові знищували із заздалегідь підготовлених засідок.",1 Березня 2023 21:32,https://www.volynnews.com/news/all/rosiia-pid-vuhledarom-prohrala-naybilshu-tankovu-bytvu-viyny-NYT-/
"На Волині сільський голова, який незаконно звільнив працівника, сплатив понад 187 тисяч","Дізнавшись про намір Волинської обласної прокуратури звертатися до суду, аби стягнути виплачені з бюджету однієї з сільських рад Луцького району на користь незаконно звільненого працівника понад 187 тисяч гривень, сільський голова сплатив громаді завдані ним збитки.",1 Березня 2023 21:14,https://www.volynnews.com/news/all/na-volyni-silskyy-holova-iakyy-nezakonno-zvilnyv-pratsivnyka-zaplatyv-ponad-187-tysiach/
У місті на Волині перейменували вулицю на честь військового ЗСУ,Депутати міської ради Ковеля проголосували за перейменування вулиці Мечникова на вулицю Валерія Гонти та провулка 40 років Перемоги на провулок Героїв України. Боєць з позивним «Гонта» брав участь у боях за Донецький аеропорт.,1 Березня 2023 20:55,https://www.volynnews.com/news/all/u-misti-na-volyni-pereymenuvaly-vulytsiu-na-chest-viyskovoho-zsu/
Повістки в Україні хочуть вручати по-новому: юристка повідомила нюанси,"Є випадки, коли військовозобов’язаних тягнуть до авто, «скручують» їх. А є й інші історії: коли чоловіки не хочуть приймати повістки, хоча закон України дозволяє вручати їх у будь-яких місцях. Тож тепер факт вручення повісток хочуть знімати на камеру, як заявляли в ОК «Південь». Й у разі виникнення якихось конфліктних ситуацій з камери будуть передаватись ці відео правоохоронцям як докази.",1 Березня 2023 20:36,https://www.volynnews.com/news/all/povistky-v-ukrayini-khochut-vruchaty-po-novomu-iurystka-povidomyla-niuansy/
